word,regional
value,"[0.34790060495648345, 0.6520993950435165]"
pukka,"[0.3629583162561809, 0.6370416837438191]"
bull,"[0.3629583162561809, 0.6370416837438191]"
chosen,"[0.3629583162561809, 0.6370416837438191]"
samosa,"[0.37828967903880306, 0.6217103209611969]"
kiev,"[0.3938682444337237, 0.6061317555662763]"
cucumber,"[0.42565165847397557, 0.5743483415260244]"
facebook,"[0.42565165847397557, 0.5743483415260244]"
bit,"[0.4580616150703639, 0.5419383849296361]"
savoury,"[0.4580616150703639, 0.5419383849296361]"
piece,"[0.5072621480043148, 0.4927378519956852]"
smoked,"[0.5072621480043148, 0.4927378519956852]"
masala,"[0.5072621480043148, 0.4927378519956852]"
including,"[0.5072621480043148, 0.4927378519956852]"
under,"[0.5072621480043148, 0.4927378519956852]"
love,"[0.5072621480043148, 0.4927378519956852]"
serving,"[0.5072621480043148, 0.4927378519956852]"
telephone,"[0.5072621480043148, 0.4927378519956852]"
lucozade,"[0.5072621480043148, 0.4927378519956852]"
spam,"[0.5236782046603888, 0.47632179533961116]"
cooki,"[0.5236782046603888, 0.47632179533961116]"
enjoy,"[0.5236782046603888, 0.47632179533961116]"
roe,"[0.5400432578052959, 0.45995674219470406]"
sundri,"[0.5400432578052959, 0.45995674219470406]"
per,"[0.5400432578052959, 0.45995674219470406]"
munchie,"[0.5400432578052959, 0.45995674219470406]"
pasti,"[0.5563224168671612, 0.4436775831328388]"
pollo,"[0.5563224168671612, 0.4436775831328388]"
well,"[0.5563224168671612, 0.4436775831328388]"
saveloy,"[0.572481524709061, 0.427518475290939]"
supper,"[0.572481524709061, 0.427518475290939]"
then,"[0.572481524709061, 0.427518475290939]"
site,"[0.572481524709061, 0.427518475290939]"
see,"[0.6043082989927653, 0.39569170100723466]"
contain,"[0.6043082989927653, 0.39569170100723466]"
farm,"[0.6043082989927653, 0.39569170100723466]"
pop,"[0.6199137611979679, 0.38008623880203213]"
long,"[0.6199137611979679, 0.38008623880203213]"
tandoori,"[0.6352752206577337, 0.36472477934226627]"
cone,"[0.6503659945798077, 0.34963400542019235]"
pasty,"[0.6503659945798077, 0.34963400542019235]"
welcome,"[0.6503659945798077, 0.34963400542019235]"
espresso,"[0.6503659945798077, 0.34963400542019235]"
product,"[0.6503659945798077, 0.34963400542019235]"
pan,"[0.6503659945798077, 0.34963400542019235]"
premium,"[0.6503659945798077, 0.34963400542019235]"
toast,"[0.6503659945798077, 0.34963400542019235]"
only,"[0.6651614784462669, 0.334838521553733]"
tray,"[0.6651614784462669, 0.334838521553733]"
ordered,"[0.6651614784462669, 0.334838521553733]"
ltd,"[0.6651614784462669, 0.334838521553733]"
tasty,"[0.6651614784462669, 0.334838521553733]"
flake,"[0.6651614784462669, 0.334838521553733]"
greek,"[0.6651614784462669, 0.334838521553733]"
had,"[0.6651614784462669, 0.334838521553733]"
agree,"[0.6796392692570696, 0.3203607307429303]"
allergy,"[0.6796392692570696, 0.3203607307429303]"
kofte,"[0.6796392692570696, 0.3203607307429303]"
prepared,"[0.6796392692570696, 0.3203607307429303]"
ask,"[0.6796392692570696, 0.3203607307429303]"
include,"[0.6796392692570696, 0.3203607307429303]"
pancake,"[0.6796392692570696, 0.3203607307429303]"
finest,"[0.6796392692570696, 0.3203607307429303]"
kidney,"[0.6937792560304149, 0.3062207439695851]"
two,"[0.6937792560304149, 0.3062207439695851]"
roast,"[0.6937792560304149, 0.3062207439695851]"
check,"[0.6937792560304149, 0.3062207439695851]"
salt,"[0.6937792560304149, 0.3062207439695851]"
great,"[0.6937792560304149, 0.3062207439695851]"
cocktail,"[0.6937792560304149, 0.3062207439695851]"
collection,"[0.7209771506363413, 0.27902284936365873]"
how,"[0.7209771506363413, 0.27902284936365873]"
share,"[0.7209771506363413, 0.27902284936365873]"
receive,"[0.7209771506363413, 0.27902284936365873]"
using,"[0.7209771506363413, 0.27902284936365873]"
mon,"[0.7209771506363413, 0.27902284936365873]"
follow,"[0.7209771506363413, 0.27902284936365873]"
mild,"[0.7209771506363413, 0.27902284936365873]"
rubicon,"[0.7209771506363413, 0.27902284936365873]"
ribs,"[0.7209771506363413, 0.27902284936365873]"
funghi,"[0.7209771506363413, 0.27902284936365873]"
corn,"[0.7209771506363413, 0.27902284936365873]"
rio,"[0.7209771506363413, 0.27902284936365873]"
chopped,"[0.7209771506363413, 0.27902284936365873]"
lunchtime,"[0.7209771506363413, 0.27902284936365873]"
there,"[0.7340066638134508, 0.2659933361865492]"
comment,"[0.7340066638134508, 0.2659933361865492]"
sure,"[0.7340066638134508, 0.2659933361865492]"
calzone,"[0.7340066638134508, 0.2659933361865492]"
bolognese,"[0.7340066638134508, 0.2659933361865492]"
cooking,"[0.7466415498242921, 0.2533584501757079]"
directly,"[0.7466415498242921, 0.2533584501757079]"
children,"[0.7466415498242921, 0.2533584501757079]"
hour,"[0.7466415498242921, 0.2533584501757079]"
quality,"[0.7466415498242921, 0.2533584501757079]"
accepted,"[0.7466415498242921, 0.2533584501757079]"
spice,"[0.7466415498242921, 0.2533584501757079]"
call,"[0.7466415498242921, 0.2533584501757079]"
was,"[0.7466415498242921, 0.2533584501757079]"
mince,"[0.7588734282929411, 0.24112657170705887]"
enter,"[0.7588734282929411, 0.24112657170705887]"
through,"[0.7588734282929411, 0.24112657170705887]"
postcode,"[0.7588734282929411, 0.24112657170705887]"
closed,"[0.7588734282929411, 0.24112657170705887]"
strongly,"[0.7588734282929411, 0.24112657170705887]"
type,"[0.7588734282929411, 0.24112657170705887]"
form,"[0.7588734282929411, 0.24112657170705887]"
collect,"[0.7588734282929411, 0.24112657170705887]"
english,"[0.7588734282929411, 0.24112657170705887]"
combination,"[0.7588734282929411, 0.24112657170705887]"
latte,"[0.7588734282929411, 0.24112657170705887]"
chop,"[0.7588734282929411, 0.24112657170705887]"
boneless,"[0.7588734282929411, 0.24112657170705887]"
salmon,"[0.7588734282929411, 0.24112657170705887]"
dinner,"[0.7588734282929411, 0.24112657170705887]"
experience,"[0.7588734282929411, 0.24112657170705887]"
layer,"[0.7588734282929411, 0.24112657170705887]"
way,"[0.7706961281952659, 0.22930387180473408]"
delivered,"[0.7706961281952659, 0.22930387180473408]"
accept,"[0.7706961281952659, 0.22930387180473408]"
americano,"[0.7706961281952659, 0.22930387180473408]"
boiled,"[0.7706961281952659, 0.22930387180473408]"
sat,"[0.7706961281952659, 0.22930387180473408]"
seekh,"[0.7706961281952659, 0.22930387180473408]"
popular,"[0.7706961281952659, 0.22930387180473408]"
crab,"[0.7706961281952659, 0.22930387180473408]"
chunk,"[0.7706961281952659, 0.22930387180473408]"
bag,"[0.7706961281952659, 0.22930387180473408]"
haddock,"[0.7821055909679585, 0.21789440903204146]"
email,"[0.7821055909679585, 0.21789440903204146]"
fishcake,"[0.7821055909679585, 0.21789440903204146]"
spring,"[0.7821055909679585, 0.21789440903204146]"
strip,"[0.7821055909679585, 0.21789440903204146]"
dietary,"[0.7821055909679585, 0.21789440903204146]"
understanding,"[0.7821055909679585, 0.21789440903204146]"
when,"[0.7821055909679585, 0.21789440903204146]"
jacket,"[0.7821055909679585, 0.21789440903204146]"
which,"[0.7821055909679585, 0.21789440903204146]"
tropical,"[0.7821055909679585, 0.21789440903204146]"
tortilla,"[0.7821055909679585, 0.21789440903204146]"
seasoned,"[0.7821055909679585, 0.21789440903204146]"
reg,"[0.7821055909679585, 0.21789440903204146]"
sponge,"[0.7821055909679585, 0.21789440903204146]"
such,"[0.7821055909679585, 0.21789440903204146]"
bun,"[0.7930997577592124, 0.2069002422407876]"
bottl,"[0.7930997577592124, 0.2069002422407876]"
place,"[0.7930997577592124, 0.2069002422407876]"
main,"[0.7930997577592124, 0.2069002422407876]"
privacy,"[0.7930997577592124, 0.2069002422407876]"
term,"[0.7930997577592124, 0.2069002422407876]"
cold,"[0.7930997577592124, 0.2069002422407876]"
inch,"[0.7930997577592124, 0.2069002422407876]"
they,"[0.7930997577592124, 0.2069002422407876]"
nut,"[0.7930997577592124, 0.2069002422407876]"
pork,"[0.7930997577592124, 0.2069002422407876]"
filled,"[0.7930997577592124, 0.2069002422407876]"
everything,"[0.7930997577592124, 0.2069002422407876]"
designed,"[0.7930997577592124, 0.2069002422407876]"
ale,"[0.7930997577592124, 0.2069002422407876]"
like,"[0.803678444001745, 0.1963215559982549]"
this,"[0.803678444001745, 0.1963215559982549]"
use,"[0.803678444001745, 0.1963215559982549]"
butty,"[0.803678444001745, 0.1963215559982549]"
before,"[0.803678444001745, 0.1963215559982549]"
gluten,"[0.803678444001745, 0.1963215559982549]"
popcorn,"[0.803678444001745, 0.1963215559982549]"
claim,"[0.803678444001745, 0.1963215559982549]"
taste,"[0.803678444001745, 0.1963215559982549]"
barbecue,"[0.803678444001745, 0.1963215559982549]"
deluxe,"[0.803678444001745, 0.1963215559982549]"
sustainable,"[0.803678444001745, 0.1963215559982549]"
buttie,"[0.803678444001745, 0.1963215559982549]"
bone,"[0.803678444001745, 0.1963215559982549]"
away,"[0.803678444001745, 0.1963215559982549]"
cod,"[0.8138432044066037, 0.1861567955933963]"
item,"[0.8138432044066037, 0.1861567955933963]"
chinese,"[0.8138432044066037, 0.1861567955933963]"
mint,"[0.8138432044066037, 0.1861567955933963]"
conditions,"[0.8138432044066037, 0.1861567955933963]"
harm,"[0.8138432044066037, 0.1861567955933963]"
award,"[0.8138432044066037, 0.1861567955933963]"
ginger,"[0.8138432044066037, 0.1861567955933963]"
cheddar,"[0.8138432044066037, 0.1861567955933963]"
tea,"[0.8235971913250876, 0.1764028086749124]"
rice,"[0.8235971913250876, 0.1764028086749124]"
coffee,"[0.8235971913250876, 0.1764028086749124]"
discount,"[0.8235971913250876, 0.1764028086749124]"
will,"[0.8235971913250876, 0.1764028086749124]"
pudding,"[0.8235971913250876, 0.1764028086749124]"
mango,"[0.8235971913250876, 0.1764028086749124]"
open,"[0.8235971913250876, 0.1764028086749124]"
other,"[0.8235971913250876, 0.1764028086749124]"
modal,"[0.8235971913250876, 0.1764028086749124]"
touchsuccess,"[0.8235971913250876, 0.1764028086749124]"
combo,"[0.8235971913250876, 0.1764028086749124]"
ever,"[0.8235971913250876, 0.1764028086749124]"
pasta,"[0.8235971913250876, 0.1764028086749124]"
cappuccino,"[0.8235971913250876, 0.1764028086749124]"
sour,"[0.8235971913250876, 0.1764028086749124]"
regular,"[0.8329450092202029, 0.16705499077979719]"
cooked,"[0.8329450092202029, 0.16705499077979719]"
would,"[0.8329450092202029, 0.16705499077979719]"
salami,"[0.8329450092202029, 0.16705499077979719]"
topped,"[0.8329450092202029, 0.16705499077979719]"
close,"[0.8329450092202029, 0.16705499077979719]"
eat,"[0.8329450092202029, 0.16705499077979719]"
who,"[0.8329450092202029, 0.16705499077979719]"
placed,"[0.8329450092202029, 0.16705499077979719]"
currently,"[0.8329450092202029, 0.16705499077979719]"
omelette,"[0.8329450092202029, 0.16705499077979719]"
mineral,"[0.8329450092202029, 0.16705499077979719]"
margherita,"[0.8418925677422855, 0.1581074322577145]"
donner,"[0.8418925677422855, 0.1581074322577145]"
just,"[0.8418925677422855, 0.1581074322577145]"
freshly,"[0.8418925677422855, 0.1581074322577145]"
choose,"[0.8418925677422855, 0.1581074322577145]"
polici,"[0.8418925677422855, 0.1581074322577145]"
always,"[0.8418925677422855, 0.1581074322577145]"
little,"[0.8418925677422855, 0.1581074322577145]"
yoghurt,"[0.8418925677422855, 0.1581074322577145]"
mushy,"[0.8504469356291141, 0.14955306437088586]"
saturday,"[0.8504469356291141, 0.14955306437088586]"
selection,"[0.8504469356291141, 0.14955306437088586]"
apple,"[0.8504469356291141, 0.14955306437088586]"
these,"[0.8504469356291141, 0.14955306437088586]"
sliced,"[0.8504469356291141, 0.14955306437088586]"
select,"[0.8504469356291141, 0.14955306437088586]"
loading,"[0.8504469356291141, 0.14955306437088586]"
pot,"[0.8504469356291141, 0.14955306437088586]"
but,"[0.8504469356291141, 0.14955306437088586]"
golden,"[0.8504469356291141, 0.14955306437088586]"
squid,"[0.8504469356291141, 0.14955306437088586]"
promotions,"[0.8504469356291141, 0.14955306437088586]"
proceed,"[0.8504469356291141, 0.14955306437088586]"
process,"[0.8504469356291141, 0.14955306437088586]"
profile,"[0.8504469356291141, 0.14955306437088586]"
condition,"[0.8504469356291141, 0.14955306437088586]"
collected,"[0.8504469356291141, 0.14955306437088586]"
relish,"[0.8504469356291141, 0.14955306437088586]"
sachet,"[0.8504469356291141, 0.14955306437088586]"
hash,"[0.8504469356291141, 0.14955306437088586]"
american,"[0.8504469356291141, 0.14955306437088586]"
plus,"[0.8504469356291141, 0.14955306437088586]"
its,"[0.8504469356291141, 0.14955306437088586]"
variety,"[0.8504469356291141, 0.14955306437088586]"
winning,"[0.8504469356291141, 0.14955306437088586]"
gourmet,"[0.8504469356291141, 0.14955306437088586]"
hake,"[0.8504469356291141, 0.14955306437088586]"
hawaiian,"[0.8586161973611846, 0.1413838026388155]"
plaice,"[0.8586161973611846, 0.1413838026388155]"
vinegar,"[0.8586161973611846, 0.1413838026388155]"
store,"[0.8586161973611846, 0.1413838026388155]"
shoot,"[0.8586161973611846, 0.1413838026388155]"
dog,"[0.8586161973611846, 0.1413838026388155]"
been,"[0.8586161973611846, 0.1413838026388155]"
free,"[0.866409314208581, 0.13359068579141894]"
your,"[0.866409314208581, 0.13359068579141894]"
family,"[0.866409314208581, 0.13359068579141894]"
service,"[0.866409314208581, 0.13359068579141894]"
new,"[0.866409314208581, 0.13359068579141894]"
mix,"[0.866409314208581, 0.13359068579141894]"
basket,"[0.866409314208581, 0.13359068579141894]"
policy,"[0.866409314208581, 0.13359068579141894]"
toy,"[0.866409314208581, 0.13359068579141894]"
chippy,"[0.866409314208581, 0.13359068579141894]"
servic,"[0.866409314208581, 0.13359068579141894]"
website,"[0.866409314208581, 0.13359068579141894]"
protection,"[0.866409314208581, 0.13359068579141894]"
promotion,"[0.866409314208581, 0.13359068579141894]"
unsubscribe,"[0.866409314208581, 0.13359068579141894]"
push,"[0.866409314208581, 0.13359068579141894]"
notifications,"[0.866409314208581, 0.13359068579141894]"
discuss,"[0.866409314208581, 0.13359068579141894]"
warm,"[0.866409314208581, 0.13359068579141894]"
year,"[0.866409314208581, 0.13359068579141894]"
thin,"[0.866409314208581, 0.13359068579141894]"
more,"[0.8738359910161784, 0.1261640089838216]"
shop,"[0.8738359910161784, 0.1261640089838216]"
review,"[0.8738359910161784, 0.1261640089838216]"
sweetcorn,"[0.8738359910161784, 0.1261640089838216]"
add,"[0.8738359910161784, 0.1261640089838216]"
traditional,"[0.8738359910161784, 0.1261640089838216]"
fri,"[0.8738359910161784, 0.1261640089838216]"
own,"[0.8738359910161784, 0.1261640089838216]"
price,"[0.8738359910161784, 0.1261640089838216]"
three,"[0.8738359910161784, 0.1261640089838216]"
carton,"[0.8738359910161784, 0.1261640089838216]"
mega,"[0.8738359910161784, 0.1261640089838216]"
some,"[0.8738359910161784, 0.1261640089838216]"
has,"[0.8738359910161784, 0.1261640089838216]"
wholetail,"[0.8738359910161784, 0.1261640089838216]"
each,"[0.8738359910161784, 0.1261640089838216]"
ordering,"[0.8738359910161784, 0.1261640089838216]"
can,"[0.8809065497961394, 0.11909345020386067]"
cake,"[0.8809065497961394, 0.11909345020386067]"
are,"[0.8809065497961394, 0.11909345020386067]"
medium,"[0.8809065497961394, 0.11909345020386067]"
pounder,"[0.8809065497961394, 0.11909345020386067]"
jalapeno,"[0.8809065497961394, 0.11909345020386067]"
green,"[0.8809065497961394, 0.11909345020386067]"
page,"[0.8809065497961394, 0.11909345020386067]"
single,"[0.8809065497961394, 0.11909345020386067]"
for,"[0.887631810936552, 0.11236818906344803]"
jumbo,"[0.887631810936552, 0.11236818906344803]"
water,"[0.887631810936552, 0.11236818906344803]"
information,"[0.887631810936552, 0.11236818906344803]"
mini,"[0.887631810936552, 0.11236818906344803]"
click,"[0.887631810936552, 0.11236818906344803]"
view,"[0.887631810936552, 0.11236818906344803]"
not,"[0.887631810936552, 0.11236818906344803]"
now,"[0.887631810936552, 0.11236818906344803]"
heinz,"[0.887631810936552, 0.11236818906344803]"
today,"[0.887631810936552, 0.11236818906344803]"
delight,"[0.887631810936552, 0.11236818906344803]"
tel,"[0.887631810936552, 0.11236818906344803]"
restaurant,"[0.887631810936552, 0.11236818906344803]"
bottled,"[0.887631810936552, 0.11236818906344803]"
thick,"[0.887631810936552, 0.11236818906344803]"
breadcrumb,"[0.887631810936552, 0.11236818906344803]"
snicker,"[0.887631810936552, 0.11236818906344803]"
vegetables,"[0.887631810936552, 0.11236818906344803]"
milkshak,"[0.887631810936552, 0.11236818906344803]"
nan,"[0.887631810936552, 0.11236818906344803]"
punch,"[0.887631810936552, 0.11236818906344803]"
light,"[0.887631810936552, 0.11236818906344803]"
after,"[0.887631810936552, 0.11236818906344803]"
skewer,"[0.887631810936552, 0.11236818906344803]"
allergen,"[0.887631810936552, 0.11236818906344803]"
deal,"[0.8940229825966908, 0.10597701740330923]"
pepper,"[0.8940229825966908, 0.10597701740330923]"
any,"[0.8940229825966908, 0.10597701740330923]"
opening,"[0.8940229825966908, 0.10597701740330923]"
pepsi,"[0.8940229825966908, 0.10597701740330923]"
finger,"[0.8940229825966908, 0.10597701740330923]"
feast,"[0.8940229825966908, 0.10597701740330923]"
one,"[0.8940229825966908, 0.10597701740330923]"
best,"[0.8940229825966908, 0.10597701740330923]"
grill,"[0.8940229825966908, 0.10597701740330923]"
what,"[0.8940229825966908, 0.10597701740330923]"
four,"[0.8940229825966908, 0.10597701740330923]"
supreme,"[0.8940229825966908, 0.10597701740330923]"
con,"[0.8940229825966908, 0.10597701740330923]"
local,"[0.8940229825966908, 0.10597701740330923]"
gift,"[0.8940229825966908, 0.10597701740330923]"
save,"[0.8940229825966908, 0.10597701740330923]"
soup,"[0.8940229825966908, 0.10597701740330923]"
again,"[0.8940229825966908, 0.10597701740330923]"
the,"[0.9000915586454514, 0.09990844135454863]"
all,"[0.9000915586454514, 0.09990844135454863]"
contact,"[0.9000915586454514, 0.09990844135454863]"
meat,"[0.9000915586454514, 0.09990844135454863]"
spicy,"[0.9000915586454514, 0.09990844135454863]"
veggie,"[0.9000915586454514, 0.09990844135454863]"
bite,"[0.9000915586454514, 0.09990844135454863]"
pitta,"[0.9000915586454514, 0.09990844135454863]"
veg,"[0.9000915586454514, 0.09990844135454863]"
right,"[0.9000915586454514, 0.09990844135454863]"
further,"[0.9000915586454514, 0.09990844135454863]"
help,"[0.9000915586454514, 0.09990844135454863]"
could,"[0.9000915586454514, 0.09990844135454863]"
reserved,"[0.9000915586454514, 0.09990844135454863]"
sea,"[0.9000915586454514, 0.09990844135454863]"
flavour,"[0.9000915586454514, 0.09990844135454863]"
style,"[0.9000915586454514, 0.09990844135454863]"
turkey,"[0.9000915586454514, 0.09990844135454863]"
without,"[0.9000915586454514, 0.09990844135454863]"
roasted,"[0.9000915586454514, 0.09990844135454863]"
cup,"[0.9000915586454514, 0.09990844135454863]"
customers,"[0.9000915586454514, 0.09990844135454863]"
where,"[0.9000915586454514, 0.09990844135454863]"
ingredients,"[0.9000915586454514, 0.09990844135454863]"
perfect,"[0.9000915586454514, 0.09990844135454863]"
person,"[0.9000915586454514, 0.09990844135454863]"
oyster,"[0.9000915586454514, 0.09990844135454863]"
and,"[0.9058492253114104, 0.09415077468858955]"
pea,"[0.9058492253114104, 0.09415077468858955]"
special,"[0.9058492253114104, 0.09415077468858955]"
bean,"[0.9058492253114104, 0.09415077468858955]"
battered,"[0.9058492253114104, 0.09415077468858955]"
from,"[0.9058492253114104, 0.09415077468858955]"
diet,"[0.9058492253114104, 0.09415077468858955]"
dip,"[0.9058492253114104, 0.09415077468858955]"
mayonnaise,"[0.9058492253114104, 0.09415077468858955]"
navigation,"[0.9058492253114104, 0.09415077468858955]"
dessert,"[0.9058492253114104, 0.09415077468858955]"
have,"[0.9058492253114104, 0.09415077468858955]"
available,"[0.9058492253114104, 0.09415077468858955]"
tuesday,"[0.9058492253114104, 0.09415077468858955]"
crispy,"[0.9058492253114104, 0.09415077468858955]"
full,"[0.9058492253114104, 0.09415077468858955]"
tango,"[0.9058492253114104, 0.09415077468858955]"
grilled,"[0.9058492253114104, 0.09415077468858955]"
strawberry,"[0.9058492253114104, 0.09415077468858955]"
min,"[0.9058492253114104, 0.09415077468858955]"
classic,"[0.9058492253114104, 0.09415077468858955]"
starter,"[0.9058492253114104, 0.09415077468858955]"
ben,"[0.9058492253114104, 0.09415077468858955]"
also,"[0.9058492253114104, 0.09415077468858955]"
mexican,"[0.9058492253114104, 0.09415077468858955]"
calamari,"[0.9058492253114104, 0.09415077468858955]"
carne,"[0.9058492253114104, 0.09415077468858955]"
staff,"[0.9058492253114104, 0.09415077468858955]"
curry,"[0.9113077765510319, 0.08869222344896807]"
fish,"[0.9113077765510319, 0.08869222344896807]"
chip,"[0.9113077765510319, 0.08869222344896807]"
pie,"[0.9113077765510319, 0.08869222344896807]"
bread,"[0.9113077765510319, 0.08869222344896807]"
bottle,"[0.9113077765510319, 0.08869222344896807]"
time,"[0.9113077765510319, 0.08869222344896807]"
fillet,"[0.9113077765510319, 0.08869222344896807]"
box,"[0.9113077765510319, 0.08869222344896807]"
portion,"[0.9113077765510319, 0.08869222344896807]"
delivery,"[0.9113077765510319, 0.08869222344896807]"
plain,"[0.9113077765510319, 0.08869222344896807]"
pizza,"[0.9113077765510319, 0.08869222344896807]"
thursday,"[0.9113077765510319, 0.08869222344896807]"
toggle,"[0.9113077765510319, 0.08869222344896807]"
pepperoni,"[0.9113077765510319, 0.08869222344896807]"
friday,"[0.9113077765510319, 0.08869222344896807]"
that,"[0.9113077765510319, 0.08869222344896807]"
may,"[0.9113077765510319, 0.08869222344896807]"
tikka,"[0.9113077765510319, 0.08869222344896807]"
fudge,"[0.9113077765510319, 0.08869222344896807]"
herbs,"[0.9113077765510319, 0.08869222344896807]"
minced,"[0.9113077765510319, 0.08869222344896807]"
south,"[0.9113077765510319, 0.08869222344896807]"
health,"[0.9113077765510319, 0.08869222344896807]"
advise,"[0.9113077765510319, 0.08869222344896807]"
vimto,"[0.9113077765510319, 0.08869222344896807]"
tartar,"[0.9113077765510319, 0.08869222344896807]"
title,"[0.9113077765510319, 0.08869222344896807]"
come,"[0.9113077765510319, 0.08869222344896807]"
every,"[0.9113077765510319, 0.08869222344896807]"
last,"[0.9113077765510319, 0.08869222344896807]"
citrus,"[0.9113077765510319, 0.08869222344896807]"
excellent,"[0.9113077765510319, 0.08869222344896807]"
kid,"[0.9164790380052648, 0.08352096199473519]"
onion,"[0.9164790380052648, 0.08352096199473519]"
menu,"[0.9164790380052648, 0.08352096199473519]"
potato,"[0.9164790380052648, 0.08352096199473519]"
sauc,"[0.9164790380052648, 0.08352096199473519]"
please,"[0.9164790380052648, 0.08352096199473519]"
fresh,"[0.9164790380052648, 0.08352096199473519]"
coke,"[0.9164790380052648, 0.08352096199473519]"
ham,"[0.9164790380052648, 0.08352096199473519]"
food,"[0.9164790380052648, 0.08352096199473519]"
wednesday,"[0.9164790380052648, 0.08352096199473519]"
toppings,"[0.9164790380052648, 0.08352096199473519]"
lamb,"[0.9164790380052648, 0.08352096199473519]"
make,"[0.9164790380052648, 0.08352096199473519]"
want,"[0.9164790380052648, 0.08352096199473519]"
over,"[0.9164790380052648, 0.08352096199473519]"
jerry,"[0.9164790380052648, 0.08352096199473519]"
raspberry,"[0.9164790380052648, 0.08352096199473519]"
create,"[0.9164790380052648, 0.08352096199473519]"
peri,"[0.9164790380052648, 0.08352096199473519]"
mushroom,"[0.9213747993029646, 0.07862520069703542]"
beef,"[0.9213747993029646, 0.07862520069703542]"
tomato,"[0.9213747993029646, 0.07862520069703542]"
choice,"[0.9213747993029646, 0.07862520069703542]"
offer,"[0.9213747993029646, 0.07862520069703542]"
mixed,"[0.9213747993029646, 0.07862520069703542]"
piec,"[0.9213747993029646, 0.07862520069703542]"
tuna,"[0.9213747993029646, 0.07862520069703542]"
seafood,"[0.9213747993029646, 0.07862520069703542]"
pizzas,"[0.9213747993029646, 0.07862520069703542]"
shish,"[0.9213747993029646, 0.07862520069703542]"
cherry,"[0.9213747993029646, 0.07862520069703542]"
base,"[0.9213747993029646, 0.07862520069703542]"
top,"[0.9213747993029646, 0.07862520069703542]"
tartare,"[0.9213747993029646, 0.07862520069703542]"
big,"[0.9213747993029646, 0.07862520069703542]"
still,"[0.9213747993029646, 0.07862520069703542]"
touch,"[0.9213747993029646, 0.07862520069703542]"
next,"[0.9213747993029646, 0.07862520069703542]"
east,"[0.9213747993029646, 0.07862520069703542]"
meatballs,"[0.9213747993029646, 0.07862520069703542]"
syrup,"[0.9213747993029646, 0.07862520069703542]"
friendly,"[0.9213747993029646, 0.07862520069703542]"
with,"[0.926006754380544, 0.07399324561945593]"
order,"[0.926006754380544, 0.07399324561945593]"
salad,"[0.926006754380544, 0.07399324561945593]"
fanta,"[0.926006754380544, 0.07399324561945593]"
chocolate,"[0.926006754380544, 0.07399324561945593]"
orange,"[0.926006754380544, 0.07399324561945593]"
wing,"[0.926006754380544, 0.07399324561945593]"
find,"[0.926006754380544, 0.07399324561945593]"
bar,"[0.926006754380544, 0.07399324561945593]"
day,"[0.926006754380544, 0.07399324561945593]"
why,"[0.926006754380544, 0.07399324561945593]"
house,"[0.926006754380544, 0.07399324561945593]"
very,"[0.926006754380544, 0.07399324561945593]"
lemonade,"[0.926006754380544, 0.07399324561945593]"
sorry,"[0.926006754380544, 0.07399324561945593]"
fry,"[0.926006754380544, 0.07399324561945593]"
oil,"[0.926006754380544, 0.07399324561945593]"
soda,"[0.926006754380544, 0.07399324561945593]"
gravy,"[0.9303864494190279, 0.06961355058097203]"
