word,regional
dough,"[0.7484219611531824, 0.25157803884681756]"
small,"[0.7489279831422666, 0.25107201685773345]"
butter,"[0.7489279831422666, 0.25107201685773345]"
cookie,"[0.7489279831422666, 0.25107201685773345]"
mixed,"[0.7490235352025173, 0.2509764647974827]"
about,"[0.7493378798236299, 0.2506621201763702]"
order,"[0.74943332807837, 0.2505666719216299]"
why,"[0.74943332807837, 0.2505666719216299]"
monday,"[0.7498426753139458, 0.25015732468605417]"
vegetarian,"[0.7498426753139458, 0.25015732468605417]"
you,"[0.7502515766637171, 0.2497484233362829]"
extra,"[0.7511630489509046, 0.2488369510490954]"
prawn,"[0.7511630489509046, 0.2488369510490954]"
bar,"[0.7512580329127804, 0.2487419670872196]"
lunch,"[0.7515705070965591, 0.24842949290344088]"
big,"[0.751760242527062, 0.248239757472938]"
large,"[0.7520722940285326, 0.24792770597146738]"
our,"[0.7520722940285326, 0.24792770597146738]"
milkshake,"[0.7525734010991829, 0.24742659890081706]"
meal,"[0.7529793093056102, 0.24702069069438978]"
sausage,"[0.7529793093056102, 0.24702069069438978]"
quarter,"[0.7529793093056102, 0.24702069069438978]"
below,"[0.7533847698244769, 0.24661523017552317]"
ltr,"[0.7538840922566012, 0.2461159077433988]"
red,"[0.7542885522826991, 0.2457114477173009]"
wrap,"[0.7547866404212074, 0.2452133595787926]"
day,"[0.7548806925706953, 0.24511930742930466]"
fry,"[0.7548806925706953, 0.24511930742930466]"
oil,"[0.7548806925706953, 0.24511930742930466]"
side,"[0.7552840464479222, 0.2447159535520777]"
try,"[0.7552840464479222, 0.2447159535520777]"
garlic,"[0.7556869514041485, 0.24431304859585148]"
hot,"[0.7560894072316784, 0.2439105927683216]"
sausag,"[0.7561831211121043, 0.24381687888789574]"
fanta,"[0.7575742032487481, 0.24242579675125187]"
get,"[0.757881300105714, 0.24211869989428603]"
baked,"[0.7579745458962082, 0.2420254541037918]"
option,"[0.7582812974255784, 0.24171870257442168]"
slice,"[0.7583744382807543, 0.24162556171924565]"
drink,"[0.7587738802120091, 0.24122611978799088]"
marinated,"[0.7587738802120091, 0.24122611978799088]"
address,"[0.7587738802120091, 0.24122611978799088]"
categori,"[0.7587738802120091, 0.24122611978799088]"
don,"[0.7591728715021641, 0.24082712849783597]"
dish,"[0.7592657778767419, 0.2407342221232581]"
pineapple,"[0.7596642132647166, 0.2403357867352834]"
triple,"[0.7597569900730808, 0.24024300992691913]"
farmhouse,"[0.7601548692820432, 0.23984513071795674]"
breakfast,"[0.7601548692820432, 0.23984513071795674]"
mar,"[0.7604597307074537, 0.23954026929254638]"
sweet,"[0.7606448392181535, 0.23935516078184646]"
sunday,"[0.7610417104867138, 0.23895828951328624]"
nugget,"[0.7618340978653378, 0.23816590213466213]"
fritter,"[0.7623217099681818, 0.23767829003181823]"
lemonade,"[0.7629005763915983, 0.23709942360840172]"
stick,"[0.7636887137470697, 0.23631128625293032]"
soda,"[0.7637804200668203, 0.23621957993317969]"
made,"[0.76456653531417, 0.23543346468582999]"
ring,"[0.7649589133663486, 0.23504108663365145]"
half,"[0.7649589133663486, 0.23504108663365145]"
breaded,"[0.7649589133663486, 0.23504108663365145]"
chicken,"[0.7653508381724092, 0.23464916182759082]"
chilli,"[0.7653508381724092, 0.23464916182759082]"
size,"[0.7653508381724092, 0.23464916182759082]"
sprite,"[0.7657423095866326, 0.23425769041336741]"
back,"[0.7657423095866326, 0.23425769041336741]"
choc,"[0.7658334633233345, 0.2341665366766655]"
look,"[0.7658334633233345, 0.2341665366766655]"
mussel,"[0.7666148339714397, 0.23338516602856027]"
vary,"[0.7667057516316194, 0.2332942483683806]"
cheeseburger,"[0.7670956504830004, 0.2329043495169996]"
burger,"[0.7674850953221003, 0.23251490467789973]"
cube,"[0.7676664335130382, 0.2323335664869618]"
cheesecake,"[0.768353092150104, 0.23164690784989606]"
note,"[0.7688314074003766, 0.23116859259962347]"
cheese,"[0.7692188230282528, 0.2307811769717471]"
know,"[0.7693090315352846, 0.23069096846471532]"
batter,"[0.7701722584264652, 0.22982774157353475]"
gherkin,"[0.7706479386266837, 0.22935206137331635]"
oasis,"[0.7708537217823003, 0.2291462782176997]"
set,"[0.7713284103146111, 0.22867158968538892]"
phone,"[0.7718024066057744, 0.22819759339422566]"
includes,"[0.7721863184989, 0.2278136815011001]"
off,"[0.7722757104586268, 0.22772428954137325]"
scampi,"[0.7726590606295798, 0.22734093937042016]"
brown,"[0.7733353204437692, 0.22666467955623087]"
sauce,"[0.7738953190842336, 0.2261046809157664]"
home,"[0.7739842367287544, 0.22601576327124565]"
roll,"[0.7743655510861576, 0.22563444891384243]"
southern,"[0.7751268114314858, 0.22487318856851424]"
beer,"[0.7751268114314858, 0.22487318856851424]"
soft,"[0.7752153854485926, 0.22478461455140736]"
cola,"[0.7756836678470285, 0.22431633215297153]"
yazoo,"[0.7758862467197234, 0.22411375328027655]"
topping,"[0.7768201287008933, 0.22317987129910669]"
coca,"[0.7769082277100412, 0.22309177228995875]"
steak,"[0.7772860284626669, 0.22271397153733305]"
cream,"[0.7772860284626669, 0.22271397153733305]"
cheesy,"[0.7776633725163684, 0.2223366274836316]"
wedg,"[0.7776633725163684, 0.2223366274836316]"
lilt,"[0.77783907046776, 0.22216092953224004]"
ice,"[0.7798051525813348, 0.2201948474186652]"
fruit,"[0.7798051525813348, 0.2201948474186652]"
black,"[0.7808396701293205, 0.2191603298706794]"
link,"[0.7813863696319749, 0.21861363036802503]"
powered,"[0.7819320862425476, 0.21806791375745235]"
doner,"[0.7821306071498967, 0.21786939285010334]"
take,"[0.782303763161013, 0.21769623683898703]"
standard,"[0.783045744695636, 0.21695425530436394]"
pickled,"[0.7831320722551209, 0.21686792774487904]"
deep,"[0.7835884662997059, 0.2164115337002941]"
white,"[0.7841552857142224, 0.2158447142857775]"
coleslaw,"[0.7843272762964525, 0.2156727237035475]"
homemade,"[0.7843272762964525, 0.2156727237035475]"
juice,"[0.7844132343189203, 0.21558676568107968]"
simply,"[0.7847818463017245, 0.2152181536982755]"
road,"[0.7851500006552137, 0.21484999934478627]"
mayo,"[0.7859704430026, 0.21402955699739995]"
takeaway,"[0.7859704430026, 0.21402955699739995]"
lasagne,"[0.7877992392427696, 0.2122007607572304]"
king,"[0.7881636252807996, 0.21183637471920033]"
fried,"[0.7891448350010198, 0.21085516499898016]"
double,"[0.7891448350010198, 0.21085516499898016]"
season,"[0.7894230556750286, 0.21057694432497145]"
original,"[0.7895919750537088, 0.21040802494629124]"
blackcurrant,"[0.7895919750537088, 0.21040802494629124]"
range,"[0.7895919750537088, 0.21040802494629124]"
menus,"[0.7895919750537088, 0.21040802494629124]"
good,"[0.7899541034345636, 0.2100458965654364]"
whole,"[0.7900384191818082, 0.20996158081819186]"
twist,"[0.790484167398094, 0.209515832601906]"
breast,"[0.7907610894154161, 0.20923891058458388]"
out,"[0.7908451669939616, 0.20915483300603843]"
copyright,"[0.7912057088750728, 0.20879429112492717]"
egg,"[0.7931683540269955, 0.20683164597300452]"
cockl,"[0.793442655336541, 0.20655734466345893]"
olive,"[0.7954724098740111, 0.20452759012598884]"
vanilla,"[0.7955550837762355, 0.20444491622376448]"
crisp,"[0.7963460986867853, 0.2036539013132147]"
used,"[0.7963460986867853, 0.2036539013132147]"
ball,"[0.7963460986867853, 0.2036539013132147]"
delicious,"[0.7966995956885025, 0.20330040431149754]"
anchovi,"[0.7966995956885025, 0.20330040431149754]"
coated,"[0.7967819002646517, 0.20321809973534832]"
senior,"[0.7967819002646517, 0.20321809973534832]"
area,"[0.7969704126053183, 0.20302958739468163]"
summer,"[0.7969704126053183, 0.20302958739468163]"
indian,"[0.7969704126053183, 0.20302958739468163]"
london,"[0.7969704126053183, 0.20302958739468163]"
buttered,"[0.798272744233092, 0.20172725576690798]"
oliv,"[0.7999181315271902, 0.2000818684728098]"
ketchup,"[0.8001857363207162, 0.19981426367928382]"
lovely,"[0.8017386219878819, 0.19826137801211807]"
rose,"[0.8017386219878819, 0.19826137801211807]"
wine,"[0.8025116513040381, 0.1974883486959619]"
fishcak,"[0.8033627034295527, 0.19663729657044726]"
italian,"[0.8049999786116547, 0.19500002138834527]"
milk,"[0.8063426991312052, 0.19365730086879482]"
corned,"[0.8063426991312052, 0.19365730086879482]"
pastie,"[0.8069437970809077, 0.19305620291909234]"
sun,"[0.8070229589300876, 0.19297704106991243]"
super,"[0.8092882545403003, 0.19071174545969974]"
than,"[0.8092882545403003, 0.19071174545969974]"
leg,"[0.810296100839414, 0.18970389916058608]"
daily,"[0.8107091463767868, 0.18929085362321324]"
here,"[0.8119441457552823, 0.18805585424471774]"
dry,"[0.8119441457552823, 0.18805585424471774]"
glass,"[0.813195455111118, 0.186804544888882]"
lettuce,"[0.8137577385297202, 0.18624226147027978]"
ribena,"[0.8160605559374964, 0.1839394440625036]"
lemon,"[0.818470296839476, 0.18152970316052394]"
scoop,"[0.8194404453216327, 0.18055955467836723]"
puddings,"[0.8194404453216327, 0.18055955467836723]"
favourite,"[0.8211976646360191, 0.17880233536398096]"
banana,"[0.8223792259755511, 0.1776207740244489]"
street,"[0.8240403041806339, 0.1759596958193661]"
most,"[0.8265347899313458, 0.17346521006865417]"
them,"[0.8265347899313458, 0.17346521006865417]"
favourit,"[0.8268472799083766, 0.17315272009162347]"
old,"[0.8268472799083766, 0.17315272009162347]"
serve,"[0.8268472799083766, 0.17315272009162347]"
toffee,"[0.8296187361290436, 0.17038126387095645]"
zero,"[0.8296187361290436, 0.17038126387095645]"
tub,"[0.830162804138593, 0.16983719586140703]"
comes,"[0.8306131565771897, 0.16938684342281027]"
vodka,"[0.8327297581715085, 0.16727024182849143]"
first,"[0.8343135417854115, 0.16568645821458852]"
dressing,"[0.8347755172999051, 0.16522448270009493]"
stuffed,"[0.8350557153546793, 0.16494428464532074]"
sandwich,"[0.8353559129620332, 0.16464408703796685]"
online,"[0.8365523175880674, 0.16344768241193267]"
list,"[0.8420328698433344, 0.15796713015666558]"
jar,"[0.8433242124693954, 0.1566757875306046]"
seasonal,"[0.8465149638303187, 0.15348503616968134]"
filling,"[0.8502734197154657, 0.14972658028453437]"
oven,"[0.8521240417427339, 0.1478759582572661]"
dressed,"[0.8533472588858598, 0.1466527411141402]"
goujon,"[0.8561627667437031, 0.14383723325629694]"
bap,"[0.8569666784848283, 0.14303332151517165]"
either,"[0.8599257442136368, 0.1400742557863633]"
