word,regional
kidney,Y
roe,Y
bru,Y
haggis,Y
irn,Y
bolognese,Y
scallop,Y
rib,Y
pakora,Y
naan,Y
cornish,Y
kiev,Y
pukka,Y
value,Y
bit,Y
samosa,Y
smokey,Y
shot,Y
parmesan,Y
meaty,Y
savoury,Y
macaroni,Y
cucumber,Y
facebook,Y
bull,Y
pattie,Y
balti,Y
burdock,Y
dandelion,Y
chosen,Y
spaghetti,Y
passion,Y
give,Y
inferno,Y
guava,Y
hamburger,Y
splash,Y
suey,Y
stagioni,Y
quattro,Y
yorkshire,Y
securely,Y
haagen,Y
keema,Y
dazs,Y
rock,Y
crunch,Y
carbonara,Y
instantly,Y
skate,Y
cob,Y
rump,Y
