word,cityNumber,word_central_lon,word_central_lat,radius,median,shopNumberLessThanMedian,shopNumberLargerThanMedian,largestDistance,avgDistance,word_ratio
follow,14,-1.8483270045905689,53.708886980650234,550991.5200311838,338373.68,13,9,654291.94,300584.23,0.5
vanilla,14,-2.271723262901518,54.130256976212245,539353.3116240897,281346.7,13,17,713110.57,305861.39,0.17
call,14,-1.9887483264924977,53.73876243424622,467026.01123496966,235771.9,11,10,578673.7,263710.17,0.48
english,14,-2.032344813706114,53.041308357266594,450409.6018331638,289941.7,11,8,572438.53,265032.8,0.47
caramel,14,-2.665227415496163,54.67104305584643,651341.5087807636,387143.2,14,7,771197.53,412511.05,0.24
scallop,14,-1.9220613135381022,53.282794191970325,509209.2919041913,133743.24,26,15,861191.99,237955.29,0.85
raspberry,14,-2.368564277715563,54.127326462511846,543785.4688023862,283910.76,9,9,780791.08,309478.09,0.28
modal,14,-1.773373927784407,53.85329373244926,526616.4169247056,225635.79,15,12,647407.38,262957.77,0.41
save,14,-1.764697020937526,53.8511076032761,527260.4633617288,226238.41,16,12,647873.34,262870.84,0.32
powered,14,-3.1177713880671463,53.40419211781974,384405.64634702075,286117.42,9,15,589567.48,286651.57,0.21
touchsuccess,14,-1.773373927784407,53.85329373244926,526616.4169247056,225635.79,15,12,647407.38,262957.77,0.41
pasti,14,-2.0090208753819234,52.54832039050585,579356.740091824,220404.57,21,10,579356.74,211198.71,0.61
every,13,-2.7409713085664165,54.36677726930651,639675.6751125307,318770.57,12,9,808874.56,375700.83,0.29
carton,13,-2.7304039594313525,53.846380073658125,436856.19696865464,269505.89,10,10,519014.0,296169.34,0.35
goujon,13,-3.4023646152294464,54.58726111122323,677715.496225632,281431.39,11,23,677715.5,367965.48,0.03
cheddar,13,-2.747195771121947,54.77498122776324,386682.66571015265,259987.48,13,11,883218.69,307554.32,0.42
been,13,-2.632285623573975,54.131531635975804,491702.3911282911,203120.44,9,10,770747.05,297123.68,0.37
beer,13,-2.572463093000434,54.39317745062123,542155.8165195622,342188.14,12,9,819799.56,366240.99,0.19
fry,13,-2.5194969424805205,53.799503317592155,521982.73142126104,265142.16,8,11,645327.9,291863.93,0.26
was,13,-2.3963561453623723,53.364277214231436,523097.7396367928,262622.14,12,11,649244.59,285942.0,0.48
cooki,13,-1.5375132939211662,53.08064973475268,358451.3395732558,133631.17,10,9,446136.48,211330.78,0.63
cocktail,13,-1.5070286088343512,53.50067712688312,510841.6667964367,299866.38,15,10,721155.5,331771.05,0.52
combo,13,-2.107278190179297,52.46400425301463,581563.546658598,282358.36,9,8,689235.54,326188.31,0.41
cold,13,-2.527979414274131,53.28155553754625,552624.9922822198,336149.28,8,10,628884.85,317649.0,0.44
pollo,13,-2.7970724685268697,55.024862903206476,358988.35864860256,220518.16,14,9,516410.37,242679.46,0.61
without,13,-2.7658776485269594,53.76025166890511,699933.7118732274,267034.98,6,10,699933.71,311694.59,0.31
anchovi,13,-2.5161883119710557,54.25347045313189,515590.22343176714,338568.36,9,10,691628.07,343704.22,0.16
taste,13,-2.546931670922947,53.59210821102205,460782.07581781776,282819.28,11,12,560494.72,296421.49,0.43
mild,13,-2.235366488017537,52.624846825615585,410524.0123356823,230598.91,9,11,742217.33,268658.66,0.5
hash,13,-2.134689473954768,53.43004416747514,514633.0275851505,299067.96,9,7,596141.11,307586.82,0.38
lasagne,13,-3.2068831814448755,54.96589698389249,655821.8025002758,276126.28,20,9,729501.16,335837.11,0.14
inch,13,-1.8861621026334983,54.01522563239867,493869.26160116284,214601.85,13,12,732543.07,304760.96,0.44
american,13,-1.9392331348612484,54.16402989645873,520179.1917051187,242990.06,6,10,650900.09,271575.06,0.38
well,13,-1.7774081076950814,53.6134777353851,514078.39019147074,225008.91,11,7,570230.68,260568.14,0.61
mega,13,-2.038237385143852,54.07965497949651,515797.05014440825,257874.79,9,8,640025.37,314429.72,0.35
rib,13,-3.5427463477583,55.903120476105464,328029.9741717068,257395.65,41,8,623675.87,262416.75,0.84
big,13,-2.526670726194596,54.046231063892954,616667.4724294491,299178.51,6,9,704739.49,319566.35,0.27
some,13,-1.6767445790344897,53.345349884262966,562632.9182226392,325022.83,10,7,686569.56,305736.98,0.35
barbecue,13,-2.8869092600007202,54.49963465230056,696489.0651639173,306542.32,7,7,751903.85,355879.6,0.43
they,13,-2.3329494169561245,53.005345014914575,594373.3477582387,282977.38,9,9,594373.35,275387.01,0.44
which,13,-2.3903237275728833,53.64677801545994,696920.1648375883,249236.28,10,10,696920.16,311388.79,0.45
currently,13,-2.0583144511556557,53.73070740861781,460299.27035618806,241797.8,10,10,542128.75,270394.76,0.4
enjoy,12,-1.4733490241200373,53.24026932802406,591058.9857798126,164040.09,9,7,646061.02,269030.99,0.63
chef,12,-2.655952492471033,52.57225255558775,588882.6627949456,331574.97,9,7,646690.7,364182.56,0.25
ever,12,-2.186463280398101,53.22510650658153,535456.2632666713,264254.42,9,8,637726.47,291351.38,0.41
wine,12,-2.4241385098799935,54.31168943355029,528901.057327276,310948.11,9,11,811014.32,357178.79,0.15
bottled,12,-1.9972479740698803,53.64809441003659,637421.2400069627,333418.92,9,9,716891.07,323499.95,0.33
then,12,-2.263093474377984,53.97782895037848,467696.164414078,223335.24,9,6,513271.95,267122.4,0.6
combination,12,-1.8004680033831142,52.90438658524485,557561.1118438835,312256.85,9,6,603208.67,318268.65,0.47
thick,12,-1.8522189386026888,54.13747503102669,521331.2676504459,307433.58,6,6,806325.44,317416.68,0.33
nut,12,-2.4668372212815783,52.94033566092834,581946.3344517942,371117.31,12,6,681991.58,372467.52,0.44
lovely,12,-2.9981237423105207,52.63949197203508,499546.54566857044,309076.54,6,7,630100.39,336536.44,0.15
has,12,-2.012627790717199,53.26552768943911,532560.150013463,262742.13,7,10,532560.15,263327.8,0.35
rubicon,12,-1.8680266795300877,53.64256247420536,334092.42255457776,216322.31,13,7,561729.47,219816.23,0.5
pork,12,-2.701070467557731,54.06584714341689,470968.0245500273,319960.04,11,7,617119.8,314799.56,0.44
filled,12,-3.0109212747806366,55.2639681722548,464908.07171038043,276732.95,11,7,688451.79,290846.52,0.44
pakora,12,-3.3713916357700655,55.7473737935085,641179.6193723772,244353.16,30,8,641513.27,306999.72,0.79
creamy,12,-3.1426113342335396,54.72502202149404,601377.351518962,252320.67,9,7,685350.27,315886.13,0.25
ribs,12,-2.4279422685655208,53.08377095629026,443579.10274738556,321013.56,10,6,570054.51,288610.28,0.5
favourit,12,-2.143042435314353,53.80204998712631,596639.6288147006,443915.78,6,6,735152.61,387555.39,0.08
plus,12,-2.422608562811687,52.96158306775237,582346.0250529046,393109.34,7,6,904256.05,364677.68,0.38
latte,12,-2.0439757638805482,53.199900849186434,567180.5535985219,185543.29,7,10,567180.55,248393.13,0.47
breakfast,12,-3.1551838878729908,53.94488975131858,391179.3398369333,310677.32,8,9,486861.78,292745.99,0.24
comes,12,-3.150305438310696,54.57206006031088,468876.3895584954,343635.84,7,7,553801.48,352729.25,0.07
good,12,-2.718151513119549,52.6486394585665,516067.63235208974,303441.79,9,9,632145.32,324135.93,0.17
oil,12,-2.095823591078227,53.88139388752822,488514.31123931665,339679.18,8,11,750888.56,325771.43,0.26
omelette,12,-2.7095583561188734,53.93243076575049,495334.1322062532,378909.45,9,6,592031.51,335727.54,0.4
naan,12,-1.5076420607150298,52.95863089175261,342806.84807414387,113866.97,23,8,695673.09,214933.34,0.9
chop,12,-2.112422723288216,54.94541356462647,570436.3180497929,311397.8,18,12,794460.84,338291.18,0.47
site,12,-1.6101416502847994,53.186384982511534,467317.1356773003,211331.2,9,6,578140.03,246704.52,0.6
sun,12,-3.1500501853336855,54.884350549825434,532211.0455151562,279423.68,8,8,712809.82,315744.15,0.13
wholetail,12,-1.9958930358500715,53.38043101207512,539594.6762760249,369446.83,10,10,841397.1,376748.56,0.35
